Unit,,,,,,Sec,,,,V,C,MHz,dBm,mA,dBc/Hz,dBc/Hz,dBc/Hz,dBc/Hz,dBc/Hz,dBc/Hz,fs,,,Sec,,,
HighL,,,,,,,,,,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,,,,,,
PID-161,1,1,27,-25,1,9.637,12,,,3.29999995231628,0,2603.439453125,-6.49600929260254,9.42466640472412,-74.8120498657227,-104.329551696777,-125.154983520508,-143.780578613281,-151.832595825195,-155.021499633789,45.1454238891602,1,2012_12_14 13:17:02,0.286, Sim-StriHandler-NA, PASS, Bin1
PID-162,1,1,33,-25,1,9.639,12,,,3.29999995231628,0,2605.68139648438,-6.32173151016235,9.29742527008057,-79.8344345092773,-103.260528564453,-123.751640319824,-142.070892333984,-151.91520690918,-155.309921264648,51.1738929748535,1,2012_12_14 13:17:12,0.276, Sim-StriHandler-NA, PASS, Bin1
PID-163,1,1,33,-24,1,9.678,12,,,3.29999995231628,0,2603.841796875,-6.65496152877808,9.273024559021,-76.6129684448242,-101.641799926758,-121.901672363281,-139.82275390625,-150.936538696289,-154.867904663086,64.3172302246094,1,2012_12_14 13:17:22,0.245, Sim-StriHandler-NA, PASS, Bin1
PID-164,1,1,15,-24,1,9.701,12,,,3.29999995231628,0,2605.76123046875,-5.7790474319458,9.80930614471436,-70.4380645751953,-98.6208114624023,-118.923866271973,-136.954055786133,-147.909805297852,-157.658798217773,89.3264999389648,1,2012_12_14 13:17:32,0.351, Sim-StriHandler-NA, PASS, Bin1
PID-165,1,1,-3,-24,1,9.608,12,,,3.29999995231628,0,2604.80224609375,-5.84300846099854,9.77356719970703,-71.9108276367188,-105.772071838379,-126.324081420898,-143.687774658203,-154.386825561523,-156.877090454102,38.1141204833984,1,2012_12_14 13:17:42,0.328, Sim-StriHandler-NA, PASS, Bin1
PID-166,1,1,-21,-24,1,9.611,12,,,3.29999995231628,0,2605.0869140625,-6.01342672348022,9.64956569671631,-71.6737594604492,-96.48046875,-116.665557861328,-134.798080444336,-146.130035400391,-155.170700073242,115.380668640137,1,2012_12_14 13:17:52,0.33, Sim-StriHandler-NA, PASS, Bin1
PID-167,1,1,-36,-23,1,9.603,12,,,3.29999995231628,0,2606.09057617188,-6.30940765380859,9.30185127258301,-77.9849090576172,-106.550628662109,-129.551651000977,-147.544692993164,-153.32926940918,-155.312637329102,30.4322109222412,1,2012_12_14 13:18:02,0.34, Sim-StriHandler-NA, PASS, Bin1
PID-168,1,1,-18,-23,1,9.615,12,,,3.29999995231628,0,2605.4248046875,-5.94430870056152,9.67920207977295,-75.0610656738281,-103.141883850098,-124.321868896484,-144.493408203125,-153.884155273438,-155.966674804688,47.373291015625,1,2012_12_14 13:18:12,0.329, Sim-StriHandler-NA, PASS, Bin1
PID-169,1,1,0,-23,1,9.685,12,,,3.29999995231628,0,2605.1484375,-5.93815225601196,9.87619209289551,-72.7489624023438,-105.941246032715,-128.554458618164,-146.825805664063,-154.940505981445,-156.268676757813,32.0857772827148,1,2012_12_14 13:18:22,0.365, Sim-StriHandler-NA, PASS, Bin1
PID-170,1,1,18,-23,1,9.706,12,,,3.29999995231628,0,2603.701171875,-6.36456102371216,9.67666625976563,-76.3919525146484,-107.013786315918,-128.119705200195,-145.896636962891,-154.807846069336,-156.24609375,30.7700576782227,1,2012_12_14 13:18:33,0.337, Sim-StriHandler-NA, PASS, Bin1
PID-171,1,1,36,-23,1,9.606,12,,,3.29999995231628,0,2603.38671875,-6.48160737991333,9.22805500030518,-79.1402053833008,-106.56893157959,-127.374389648438,-146.135040283203,-151.148986816406,-155.383071899414,34.6402206420898,1,2012_12_14 13:18:43,0.316, Sim-StriHandler-NA, PASS, Bin1
PID-172,1,1,35,-22,1,9.672,12,,,3.29999995231628,0,2602.408203125,-6.55306571960449,9.21693420410156,-74.9120025634766,-101.751091003418,-122.427520751953,-140.444473266602,-149.316528320313,-153.816268920898,61.6635818481445,1,2012_12_14 13:18:53,0.256, Sim-StriHandler-NA, PASS, Bin1
PID-173,1,1,29,-22,1,9.619,12,,,3.29999995231628,0,2603.27124023438,-6.74352973937988,9.46396732330322,-75.8108444213867,-101.894050598145,-122.543281555176,-140.523284912109,-149.24674987793,-155.167083740234,59.2972183227539,1,2012_12_14 13:19:03,0.295, Sim-StriHandler-NA, PASS, Bin1
PID-174,1,1,23,-22,1,9.624,12,,,3.29999995231628,0,2604.5283203125,-6.54302257537842,9.58969593048096,-71.2472686767578,-102.648956298828,-124.224006652832,-142.378433227539,-151.874771118164,-155.127639770508,51.519962310791,1,2012_12_14 13:19:13,0.3, Sim-StriHandler-NA, PASS, Bin1
PID-175,1,1,17,-22,1,9.625,12,,,3.29999995231628,0,2602.86596679688,-6.30755561828613,9.7871732711792,-70.7179260253906,-99.6652679443359,-123.856880187988,-141.987869262695,-151.533798217773,-154.943725585938,56.3507919311523,1,2012_12_14 13:19:23,0.294, Sim-StriHandler-NA, PASS, Bin1
PID-176,1,1,11,-22,1,9.63,12,,,3.29999995231628,0,2605.67749023438,-5.88777393341064,9.78857612609863,-71.4323577880859,-99.610725402832,-119.37703704834,-137.206512451172,-148.210571289063,-155.723602294922,85.6135635375977,1,2012_12_14 13:19:33,0.29, Sim-StriHandler-NA, PASS, Bin1
PID-177,1,1,5,-22,1,9.634,12,,,3.29999995231628,0,2605.30590820313,-6.00065607070923,9.85200786590576,-71.9166564941406,-101.75569152832,-123.223556518555,-141.403305053711,-150.079925537109,-156.044509887695,56.7844200134277,1,2012_12_14 13:19:43,0.288, Sim-StriHandler-NA, PASS, Bin1
PID-178,1,1,-1,-22,1,9.629,12,,,3.29999995231628,0,2604.47534179688,-5.87134260177612,9.860915184021,-73.1072769165039,-102.202224731445,-123.158058166504,-140.882827758789,-150.848815917969,-158.423217773438,57.3946914672852,1,2012_12_14 13:19:53,0.272, Sim-StriHandler-NA, PASS, Bin1
PID-179,1,1,-7,-22,1,9.634,12,,,3.29999995231628,0,2604.9384765625,-5.87655347824097,9.78539180755615,-74.6858367919922,-104.547431945801,-127.129249572754,-144.967147827148,-152.86344909668,-156.131729125977,37.6108703613281,1,2012_12_14 13:20:03,0.289, Sim-StriHandler-NA, PASS, Bin1
PID-180,1,1,-13,-22,1,9.638,12,,,3.29999995231628,0,2604.95263671875,-6.3208856010437,9.78015422821045,-75.4197845458984,-105.405967712402,-127.932998657227,-145.685668945313,-153.885391235352,-154.343902587891,33.553092956543,1,2012_12_14 13:20:13,0.284, Sim-StriHandler-NA, PASS, Bin1
PID-181,1,1,-19,-22,1,9.631,12,,,3.29999995231628,0,2601.7841796875,-6.58891624450684,9.79310989379883,-73.4203491210938,-98.2459716796875,-119.016387939453,-137.477249145508,-148.349533081055,-153.855453491211,87.1103515625,1,2012_12_14 13:20:23,0.279, Sim-StriHandler-NA, PASS, Bin1
PID-182,1,1,-25,-22,1,9.644,12,,,3.29999995231628,0,2605.65551757813,-6.02080959320068,9.62262725830078,-71.8830871582031,-96.698127746582,-117.572563171387,-135.807998657227,-147.516738891602,-153.361709594727,105.690208435059,1,2012_12_14 13:20:33,0.279, Sim-StriHandler-NA, PASS, Bin1
PID-183,1,1,-31,-22,1,9.645,12,,,3.29999995231628,0,2606.79833984375,-6.26380151748657,9.33408069610596,-75.3621215820313,-100.335517883301,-120.751289367676,-138.990219116211,-149.244369506836,-154.254455566406,72.5715179443359,1,2012_12_14 13:20:43,0.277, Sim-StriHandler-NA, PASS, Bin1
PID-184,1,1,-34,-21,1,9.641,12,,,3.29999995231628,0,2597.14208984375,-6.32927984237671,9.30525302886963,-73.8155212402344,-97.1999206542969,-117.575225830078,-135.754470825195,-146.065017700195,-152.367614746094,106.929542541504,1,2012_12_14 13:20:53,0.282, Sim-StriHandler-NA, PASS, Bin1
PID-185,1,1,-16,-21,1,9.601,12,,,3.29999995231628,0,2593.8662109375,-6.05678266525269,9.78933143615723,-76.8822174072266,-105.523414611816,-128.236709594727,-146.008255004883,-152.731475830078,-156.48356628418,35.125431060791,1,2012_12_14 13:21:04,0.34, Sim-StriHandler-NA, PASS, Bin1
PID-186,1,1,2,-21,1,9.615,12,,,3.29999995231628,0,2598.25317382813,-5.64024871826172,9.85805320739746,-71.2701568603516,-95.3380126953125,-116.512199401855,-134.59733581543,-145.115447998047,-153.16081237793,119.938720703125,1,2012_12_14 13:21:14,0.317, Sim-StriHandler-NA, PASS, Bin1
PID-187,1,1,20,-21,1,9.691,12,,,3.29999995231628,0,2593.31225585938,-6.21968502044678,9.69356346130371,-75.3533935546875,-98.4354934692383,-119.296699523926,-137.328170776367,-147.326904296875,-153.110260009766,86.582893371582,1,2012_12_14 13:21:24,0.361, Sim-StriHandler-NA, PASS, Bin1
PID-188,1,1,33,-19,1,9.676,12,,,3.29999995231628,0,2605.61938476563,-6.10859817504883,9.41203308105469,-73.9852905273438,-101.751335144043,-124.453857421875,-141.984375,-151.40202331543,-154.288101196289,53.2135963439941,1,2012_12_14 13:21:34,0.364, Sim-StriHandler-NA, PASS, Bin1
PID-189,1,1,15,-19,1,9.7,12,,,3.29999995231628,0,2604.50903320313,-5.81948036193848,9.79748249053955,-70.8734436035156,-101.470359802246,-123.022758483887,-140.518951416016,-151.055786132813,-155.84294128418,59.5039443969727,1,2012_12_14 13:21:44,0.354, Sim-StriHandler-NA, PASS, Bin1
PID-190,1,1,-3,-19,1,9.611,12,,,3.29999995231628,0,2604.59545898438,-5.71624464035034,9.86917495727539,-69.2845764160156,-98.6772918701172,-119.223968505859,-137.205169677734,-147.194366455078,-155.21760559082,86.9645538330078,1,2012_12_14 13:21:54,0.333, Sim-StriHandler-NA, PASS, Bin1
PID-191,1,1,-21,-19,1,9.615,12,,,3.29999995231628,0,2605.10815429688,-5.90342754364014,9.73065090179443,-73.8506698608398,-102.779655456543,-123.448165893555,-141.234375,-152.304183959961,-155.861175537109,55.1221580505371,1,2012_12_14 13:22:04,0.325, Sim-StriHandler-NA, PASS, Bin1
PID-192,1,1,-27,-18,1,9.606,12,,,3.29999995231628,0,2605.44018554688,-6.04730838775635,9.55968189239502,-73.9451446533203,-97.9109344482422,-118.578643798828,-136.309600830078,-147.575912475586,-155.415481567383,94.3983306884766,1,2012_12_14 13:22:14,0.333, Sim-StriHandler-NA, PASS, Bin1
PID-193,1,1,-21,-18,1,9.666,12,,,3.29999995231628,0,2606.33422851563,-5.86831897735596,9.61933422088623,-74.2408447265625,-105.132659912109,-126.934585571289,-144.816009521484,-154.075180053711,-155.465850830078,37.7962417602539,1,2012_12_14 13:22:25,0.258, Sim-StriHandler-NA, PASS, Bin1
PID-194,1,1,-9,-18,1,9.602,12,,,3.29999995231628,0,2608.302734375,-5.824840965271,9.83262729644775,-71.5276260375977,-103.822555541992,-127.55460357666,-148.061477661133,-155.737945556641,-155.303115844727,38.3216209411621,1,2012_12_14 13:22:35,0.34, Sim-StriHandler-NA, PASS, Bin1
PID-195,1,1,-3,-18,1,9.643,12,,,3.29999995231628,0,2600.67504882813,-6.08756202697754,9.8942756652832,-70.6314239501953,-96.2410736083984,-116.598304748535,-134.613616943359,-145.598007202148,-155.306793212891,117.592895507813,1,2012_12_14 13:22:45,0.272, Sim-StriHandler-NA, PASS, Bin1
PID-196,1,1,9,-18,1,9.629,12,,,3.29999995231628,0,2607.51977539063,-5.84554475784302,9.83289813995361,-69.2283401489258,-102.757392883301,-124.984832763672,-142.716827392578,-153.108047485352,-158.016723632813,49.405574798584,1,2012_12_14 13:22:55,0.295, Sim-StriHandler-NA, PASS, Bin1
PID-197,1,1,15,-18,1,9.637,12,,,3.29999995231628,0,2604.3193359375,-5.77649206161499,9.85983467102051,-73.2080764770508,-104.884887695313,-127.818473815918,-145.045272827148,-154.977310180664,-155.950164794922,38.3795280456543,1,2012_12_14 13:23:05,0.269, Sim-StriHandler-NA, PASS, Bin1
PID-198,1,1,27,-18,1,9.614,12,,,3.29999995231628,0,2604.53125,-6.26197523117065,9.54737281799316,-73.2170791625977,-100.796226501465,-121.94799041748,-139.986114501953,-150.657913208008,-155.423690795898,65.3146209716797,1,2012_12_14 13:23:15,0.306, Sim-StriHandler-NA, PASS, Bin1
PID-199,1,1,33,-18,1,9.664,12,,,3.29999995231628,0,2603.36572265625,-6.41159957885742,9.33354091644287,-77.8186645507813,-101.62850189209,-122.24308013916,-140.292831420898,-150.15544128418,-154.817321777344,61.1566314697266,1,2012_12_14 13:23:25,0.26, Sim-StriHandler-NA, PASS, Bin1
PID-200,1,1,33,-17,1,9.659,12,,,3.29999995231628,0,2594.76586914063,-6.03175300598145,9.33737277984619,-73.696174621582,-100.09790802002,-125.753395080566,-144.972564697266,-152.990966796875,-154.251480102539,55.759090423584,1,2012_12_14 13:23:35,0.253, Sim-StriHandler-NA, PASS, Bin1
PID-201,1,1,31,-17,1,9.674,12,,,3.29999995231628,0,2608.53002929688,-7.45845932006836,9.56130027770996,-76.3316497802734,-101.73802947998,-121.981651306152,-140.435150146484,-150.329071044922,-154.923446655273,62.8503684997559,1,2012_12_14 13:23:45,0.241, Sim-StriHandler-NA, PASS, Bin1
PID-202,1,1,15,-17,1,9.702,12,,,3.29999995231628,0,2596.16040039063,-5.52940935134888,9.77615928649902,-75.6433258056641,-103.473541259766,-124.956680297852,-142.310028076172,-150.984664916992,-155.066024780273,48.7533988952637,1,2012_12_14 13:23:55,0.35, Sim-StriHandler-NA, PASS, Bin1
PID-203,1,1,13,-17,1,9.683,12,,,3.29999995231628,0,2608.70922851563,-6.60390895843506,9.90901470184326,-75.0712203979492,-108.893981933594,-129.673004150391,-146.156311035156,-153.91535949707,-157.812728881836,25.709415435791,1,2012_12_14 13:24:05,0.238, Sim-StriHandler-NA, PASS, Bin1
PID-204,1,1,-3,-17,1,9.615,12,,,3.29999995231628,0,2596.7822265625,-5.53399843215942,9.87284564971924,-67.8781204223633,-93.7141342163086,-113.922500610352,-131.897491455078,-142.218811035156,-151.715072631836,161.292938232422,1,2012_12_14 13:24:15,0.324, Sim-StriHandler-NA, PASS, Bin1
PID-205,1,1,-5,-17,1,9.637,12,,,3.29999995231628,0,2609.39770507813,-6.2069358253479,9.84860610961914,-69.9410858154297,-106.304229736328,-129.974243164063,-147.437866210938,-155.289901733398,-156.842178344727,28.9032096862793,1,2012_12_14 13:24:25,0.277, Sim-StriHandler-NA, PASS, Bin1
PID-206,1,1,-21,-17,1,9.616,12,,,3.29999995231628,0,2598.45727539063,-5.61854118347168,9.73761463165283,-74.0942077636719,-100.834884643555,-121.257751464844,-139.18424987793,-148.715972900391,-154.814498901367,68.9482955932617,1,2012_12_14 13:24:36,0.338, Sim-StriHandler-NA, PASS, Bin1
PID-207,1,1,-23,-17,1,9.634,12,,,3.29999995231628,0,2608.92602539063,-6.55553716659546,9.61971282958984,-74.096435546875,-102.687110900879,-123.236198425293,-140.800659179688,-151.851181030273,-155.781860351563,54.6135635375977,1,2012_12_14 13:24:46,0.275, Sim-StriHandler-NA, PASS, Bin1
PID-208,1,1,-25,-15,1,9.642,12,,,3.29999995231628,0,2606.66821289063,-6.2673286819458,9.65760898590088,-74.0259017944336,-106.666320800781,-128.438339233398,-147.473251342773,-153.935928344727,-154.480056762695,31.9187088012695,1,2012_12_14 13:24:56,0.28, Sim-StriHandler-NA, PASS, Bin1
PID-209,1,1,-19,-15,1,9.643,12,,,3.29999995231628,0,2602.04443359375,-6.27696603775024,9.73523902893066,-74.5870361328125,-102.444366455078,-123.832244873047,-141.890655517578,-150.922134399414,-154.121612548828,52.8021583557129,1,2012_12_14 13:25:06,0.28, Sim-StriHandler-NA, PASS, Bin1
PID-210,1,1,-7,-15,1,9.625,12,,,3.29999995231628,0,2605.97534179688,-5.72428745269775,9.78992462158203,-71.6085510253906,-103.61319732666,-126.613128662109,-145.906600952148,-155.525100708008,-157.543807983398,41.4410820007324,1,2012_12_14 13:25:16,0.294, Sim-StriHandler-NA, PASS, Bin1
PID-211,1,1,-1,-15,1,9.622,12,,,3.29999995231628,0,2604.4404296875,-5.74242490768433,9.77319049835205,-69.0588836669922,-100.151390075684,-122.041900634766,-139.624130249023,-149.758499145508,-154.897277832031,67.5098190307617,1,2012_12_14 13:25:26,0.299, Sim-StriHandler-NA, PASS, Bin1
PID-212,1,1,11,-15,1,9.613,12,,,3.29999995231628,0,2603.18969726563,-6.00296396255493,9.87203502655029,-75.006965637207,-107.419166564941,-128.957611083984,-146.188812255859,-154.284469604492,-156.443496704102,31.6180000305176,1,2012_12_14 13:25:36,0.323, Sim-StriHandler-NA, PASS, Bin1
PID-213,1,1,17,-15,1,9.654,12,,,3.29999995231628,0,2605.61328125,-6.58219903945923,9.81815910339355,-69.262321472168,-99.7718505859375,-124.107154846191,-143.269439697266,-153.392395019531,-154.821884155273,61.7828025817871,1,2012_12_14 13:25:46,0.253, Sim-StriHandler-NA, PASS, Bin1
PID-214,1,1,29,-15,1,9.629,12,,,3.29999995231628,0,2600.42895507813,-6.54491418838501,9.6305627822876,-71.4406661987305,-104.120506286621,-125.47624206543,-142.998153686523,-151.965194702148,-155.239868164063,45.1542015075684,1,2012_12_14 13:25:56,0.294, Sim-StriHandler-NA, PASS, Bin1
PID-215,1,1,35,-15,1,9.637,12,,,3.29999995231628,0,2604.57958984375,-6.16639417648315,9.33586120605469,-72.2570571899414,-95.4012908935547,-115.550003051758,-133.489562988281,-145.020523071289,-152.981567382813,131.396560668945,1,2012_12_14 13:26:06,0.289, Sim-StriHandler-NA, PASS, Bin1
PID-216,1,1,37,-13,1,9.627,12,,,3.29999995231628,0,2606.61987304688,-6.28618473052979,9.30741119384766,-76.9971771240234,-104.240310668945,-124.80290222168,-142.630798339844,-151.780410766602,-155.230163574219,46.566822052002,1,2012_12_14 13:26:16,0.276, Sim-StriHandler-NA, PASS, Bin1
PID-217,1,1,20,-13,1,9.713,12,,,3.29999995231628,0,2604.10693359375,-6.42939800262451,9.68330669403076,-71.6412658691406,-103.624526977539,-124.978340148926,-141.797027587891,-152.034332275391,-156.205383300781,46.842399597168,1,2012_12_14 13:26:26,0.341, Sim-StriHandler-NA, PASS, Bin1
PID-218,1,1,19,-13,1,9.685,12,,,3.29999995231628,0,2605.18432617188,-6.50538724899292,9.75170421600342,-72.3404006958008,-99.0262985229492,-119.795341491699,-137.932037353516,-148.324569702148,-154.072814941406,82.0945816040039,1,2012_12_14 13:26:36,0.226, Sim-StriHandler-NA, PASS, Bin1
PID-219,1,1,2,-13,1,9.617,12,,,3.29999995231628,0,2608.51440429688,-5.92955535888672,9.83964443206787,-68.0879821777344,-95.668212890625,-115.84440612793,-133.765548706055,-145.071182250977,-154.239685058594,128.261245727539,1,2012_12_14 13:26:47,0.322, Sim-StriHandler-NA, PASS, Bin1
PID-220,1,1,1,-13,1,9.601,12,,,3.29999995231628,0,2607.33959960938,-6.27174514770508,9.74635982513428,-70.6835861206055,-105.263893127441,-128.222229003906,-147.458862304688,-155.177932739258,-157.363861083984,34.3645706176758,1,2012_12_14 13:26:57,0.214, Sim-StriHandler-NA, PASS, Bin1
PID-221,1,1,-16,-13,1,9.607,12,,,3.29999995231628,0,2606.71826171875,-6.51121801376343,9.74943733215332,-70.4908599853516,-99.5853271484375,-120.578132629395,-138.623474121094,-148.837203979492,-157.233032226563,75.7754669189453,1,2012_12_14 13:27:07,0.333, Sim-StriHandler-NA, PASS, Bin1
PID-222,1,1,-17,-13,1,9.699,12,,,3.29999995231628,0,2604.06103515625,-6.28928321838379,9.6807689666748,-72.8020553588867,-105.728408813477,-127.397499084473,-146.807968139648,-155.236190795898,-157.339981079102,37.7525596618652,1,2012_12_14 13:27:17,0.224, Sim-StriHandler-NA, PASS, Bin1
PID-223,1,1,-34,-13,1,9.605,12,,,3.29999995231628,0,2606.73559570313,-6.3021072769165,9.35648345947266,-75.9072265625,-105.211608886719,-125.842987060547,-145.696838378906,-155.461532592773,-153.215713500977,40.9389991760254,1,2012_12_14 13:27:27,0.327, Sim-StriHandler-NA, PASS, Bin1
PID-224,1,1,-35,-13,1,9.701,12,,,3.29999995231628,0,2605.26440429688,-6.32227033615112,9.29310607910156,-76.5995712280273,-104.710609436035,-125.527267456055,-142.874618530273,-152.953643798828,-153.707077026367,43.5572891235352,1,2012_12_14 13:27:37,0.233, Sim-StriHandler-NA, PASS, Bin1
PID-225,1,1,-35,-12,1,9.69,12,,,3.29999995231628,0,2596.236328125,-5.99100917816162,9.24851512908936,-78.4622116088867,-103.764381408691,-125.109161376953,-143.179504394531,-151.350723266602,-155.96174621582,45.7838020324707,1,2012_12_14 13:27:47,0.233, Sim-StriHandler-NA, PASS, Bin1
PID-226,1,1,-34,-12,1,9.668,12,,,3.29999995231628,0,2605.72631835938,-6.31388277053833,9.36334133148193,-75.6623840332031,-107.672920227051,-128.685806274414,-146.472686767578,-155.587829589844,-157.031158447266,30.9401893615723,1,2012_12_14 13:27:57,0.244, Sim-StriHandler-NA, PASS, Bin1
PID-227,1,1,-33,-12,1,9.638,12,,,3.29999995231628,0,2611.30395507813,-6.95244640350342,9.44221115112305,-76.1425704956055,-105.664154052734,-127.073509216309,-143.730102539063,-152.279312133789,-155.64794921875,37.4667625427246,1,2012_12_14 13:28:07,0.274, Sim-StriHandler-NA, PASS, Bin1
PID-228,1,1,-29,-12,1,9.654,12,,,3.29999995231628,0,2597.42797851563,-5.8197755241394,9.50245761871338,-75.7131423950195,-105.891792297363,-128.490936279297,-147.92822265625,-155.602523803711,-156.641677856445,33.6788291931152,1,2012_12_14 13:28:17,0.27, Sim-StriHandler-NA, PASS, Bin1
PID-229,1,1,-28,-12,1,9.699,12,,,3.29999995231628,0,2607.16918945313,-6.16059202194214,9.54246044158936,-74.2024993896484,-104.858627319336,-127.249229431152,-145.040054321289,-154.286834716797,-156.135559082031,36.2491645812988,1,2012_12_14 13:28:27,0.22, Sim-StriHandler-NA, PASS, Bin1
PID-230,1,1,-27,-12,1,9.696,12,,,3.29999995231628,0,2610.27734375,-6.63929695129395,9.54105567932129,-72.7926025390625,-99.4451751708984,-120.476264953613,-138.843795776367,-150.383941650391,-154.93359375,76.9518203735352,1,2012_12_14 13:28:37,0.236, Sim-StriHandler-NA, PASS, Bin1
PID-231,1,1,-23,-12,1,9.659,12,,,3.29999995231628,0,2599.31030273438,-5.60165351867676,9.66862106323242,-71.2616195678711,-100.734283447266,-122.373916625977,-141.019714355469,-151.558700561523,-156.843215942383,62.3291854858398,1,2012_12_14 13:28:47,0.267, Sim-StriHandler-NA, PASS, Bin1
PID-232,1,1,-22,-12,1,9.641,12,,,3.29999995231628,0,2605.69116210938,-5.93050521850586,9.663818359375,-74.0058441162109,-99.5476531982422,-120.224906921387,-138.240097045898,-148.517791748047,-154.226684570313,77.4773483276367,1,2012_12_14 13:28:57,0.252, Sim-StriHandler-NA, PASS, Bin1
PID-233,1,1,-21,-12,1,9.68,12,,,3.29999995231628,0,2608.58666992188,-7.01272815704346,9.70209407806396,-75.0198593139648,-105.208961486816,-125.869491577148,-143.801330566406,-152.00129699707,-155.834167480469,41.6652755737305,1,2012_12_14 13:29:07,0.242, Sim-StriHandler-NA, PASS, Bin1
PID-234,1,1,-17,-12,1,9.645,12,,,3.29999995231628,0,2596.58984375,-5.99130767822266,9.61663436889648,-69.0644836425781,-96.8277969360352,-120.977897644043,-139.771957397461,-151.467575073242,-155.65299987793,87.2612915039063,1,2012_12_14 13:29:17,0.277, Sim-StriHandler-NA, PASS, Bin1
PID-235,1,1,-16,-12,1,9.678,12,,,3.29999995231628,0,2608.15063476563,-6.35103887557983,9.72573757171631,-71.7050170898438,-101.182762145996,-123.249183654785,-141.449981689453,-150.617874145508,-155.030715942383,57.8207931518555,1,2012_12_14 13:29:28,0.227, Sim-StriHandler-NA, PASS, Bin1
PID-236,1,1,-15,-12,1,9.665,12,,,3.29999995231628,0,2607.36694335938,-7.12024635314941,9.93093299865723,-73.8464050292969,-106.408447265625,-127.516242980957,-144.973220825195,-156.483779907227,-158.159301757813,35.285514831543,1,2012_12_14 13:29:38,0.256, Sim-StriHandler-NA, PASS, Bin1
PID-237,1,1,-11,-12,1,9.637,12,,,3.29999995231628,0,2595.861328125,-5.90916961669922,9.7315673828125,-69.6334533691406,-101.138023376465,-122.988067626953,-141.062881469727,-150.553817749023,-154.327926635742,60.8151016235352,1,2012_12_14 13:29:48,0.289, Sim-StriHandler-NA, PASS, Bin1
PID-238,1,1,-10,-12,1,9.676,12,,,3.29999995231628,0,2606.5400390625,-5.73305839538574,9.77011299133301,-70.1310501098633,-102.994102478027,-125.007949829102,-141.965881347656,-151.598052978516,-156.430404663086,47.8122901916504,1,2012_12_14 13:29:58,0.234, Sim-StriHandler-NA, PASS, Bin1
PID-239,1,1,-9,-12,1,9.658,12,,,3.29999995231628,0,2611.1787109375,-6.31435388565063,9.80973720550537,-69.7000198364258,-99.636360168457,-119.947341918945,-137.816345214844,-149.603210449219,-155.108261108398,80.2347106933594,1,2012_12_14 13:30:08,0.258, Sim-StriHandler-NA, PASS, Bin1
PID-240,1,1,-5,-12,1,9.677,12,,,3.29999995231628,0,2596.8671875,-5.38498682022095,9.69448089599609,-73.1022491455078,-105.915481567383,-127.013366699219,-146.275955200195,-156.073379516602,-156.787536621094,36.480541229248,1,2012_12_14 13:30:18,0.246, Sim-StriHandler-NA, PASS, Bin1
PID-241,1,1,-4,-12,1,9.668,12,,,3.29999995231628,0,2605.79150390625,-5.65836853027344,9.77540397644043,-69.9650344848633,-102.852386474609,-125.626930236816,-143.573760986328,-152.620346069336,-154.652709960938,46.9525566101074,1,2012_12_14 13:30:28,0.255, Sim-StriHandler-NA, PASS, Bin1
PID-242,1,1,-3,-12,1,9.657,12,,,3.29999995231628,0,2606.48315429688,-6.95541423797607,9.82042694091797,-72.2460021972656,-108.294898986816,-129.594848632813,-147.672470092773,-155.783950805664,-158.474761962891,27.8507308959961,1,2012_12_14 13:30:38,0.266, Sim-StriHandler-NA, PASS, Bin1
PID-243,1,1,1,-12,1,9.658,12,,,3.29999995231628,0,2598.91967773438,-5.73836368560791,9.7772388458252,-65.6347732543945,-94.371452331543,-116.631294250488,-134.767288208008,-145.179718017578,-152.563598632813,126.716835021973,1,2012_12_14 13:30:48,0.263, Sim-StriHandler-NA, PASS, Bin1
PID-244,1,1,2,-12,1,9.595,12,,,3.29999995231628,0,2604.85986328125,-6.28217309951782,9.76131439208984,-70.2316360473633,-104.918815612793,-127.843597412109,-146.707534790039,-155.516876220703,-157.469299316406,36.7841911315918,1,2012_12_14 13:30:58,0.227, Sim-StriHandler-NA, PASS, Bin1
PID-245,1,1,3,-12,1,9.682,12,,,3.29999995231628,0,2609.42065429688,-7.19864601135254,9.79186916351318,-73.3736801147461,-98.1428833007813,-118.799865722656,-137.260803222656,-148.277984619141,-154.145050048828,91.1359939575195,1,2012_12_14 13:31:08,0.235, Sim-StriHandler-NA, PASS, Bin1
PID-246,1,1,7,-12,1,9.654,12,,,3.29999995231628,0,2595.58227539063,-5.92166990280151,9.75969409942627,-71.8210830688477,-97.1619644165039,-117.148109436035,-135.068511962891,-146.017776489258,-152.596084594727,111.058280944824,1,2012_12_14 13:31:18,0.268, Sim-StriHandler-NA, PASS, Bin1
PID-247,1,1,8,-12,1,9.683,12,,,3.29999995231628,0,2605.64526367188,-5.78218168258667,9.78668689727783,-71.2510833740234,-106.000343322754,-127.852081298828,-144.679458618164,-153.215698242188,-154.779968261719,33.9738464355469,1,2012_12_14 13:31:28,0.241, Sim-StriHandler-NA, PASS, Bin1
PID-248,1,1,9,-12,1,9.665,12,,,3.29999995231628,0,2610.64111328125,-6.31309169769287,9.82301807403564,-72.4579315185547,-106.486770629883,-126.968444824219,-146.811874389648,-155.988510131836,-155.38606262207,34.3391151428223,1,2012_12_14 13:31:38,0.264, Sim-StriHandler-NA, PASS, Bin1
